player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Justice Haynes,172379,HB,MICHIGAN,1,19,7,1,60.0,75,0,125,1,0,7,41,68.7,1,3,222,0,10,76.8,68.6,77.3,,35.7,47.3,74.0,59.5,75,0,-5,3,17,22,0,0,5,22,1,125,41,2.16,6.6,-0.29,9
TJ Harden,162457,HB,SMU,1,19,4,1,34.8,40,0,115,0,0,4,49,49.1,2,9,287,0,5,76.4,75.9,75.6,,68.1,75.3,73.0,59.7,40,0,-7,2,14,24,0,0,2,21,3,115,49,2.58,6.1,-0.5,13
Matthew Sluka,143059,QB,JAMES MAD,1,19,5,0,0.0,0,0,72,0,0,5,56,86.4,2,8,197,0,16,75.5,71.7,74.1,51.6,62.2,,71.7,60.0,13,0,0,0,0,22,13,1,0,18,1,85,64,3.37,4.5,,0
John Mateer,158516,QB,OKLAHOMA,1,19,2,1,25.3,19,0,75,0,0,2,37,20.5,3,6,261,0,11,75.3,76.4,77.2,72.7,,,68.5,60.0,19,0,0,0,0,39,0,0,0,19,2,75,37,1.95,3.9,,4
Jadan Baugh,184417,HB,FLORIDA,1,18,8,1,16.1,15,0,93,0,0,8,73,180.2,3,6,163,0,4,76.5,66.6,78.8,,61.1,51.0,69.5,,15,0,0,0,23,19,0,0,0,18,0,93,73,4.06,5.2,0.0,14
Raleek Brown,158458,HB,ARIZONA ST,1,18,9,2,37.3,41,0,110,0,0,9,72,171.4,3,5,110,0,11,76.5,72.9,77.5,,77.8,64.5,73.2,,26,0,10,3,20,18,0,0,4,21,0,110,72,4.0,6.1,0.5,7
LJ Martin,175035,HB,BYU,1,18,3,1,42.7,47,0,110,0,0,3,79,69.3,2,5,128,0,5,76.5,67.1,77.1,,47.2,56.1,71.4,47.3,47,0,8,1,15,30,0,0,1,19,0,110,79,4.39,6.1,0.53,13
Scottre Humphrey,176767,HB,NEW MEXICO,1,18,2,2,56.7,80,0,141,0,0,2,53,32.7,3,7,241,0,11,76.5,75.6,76.5,,12.8,52.9,75.5,60.0,61,0,0,0,5,21,0,0,0,18,2,141,53,2.94,7.8,0.0,7
Makhi Frazier,190321,HB,MICH STATE,1,17,2,1,19.8,16,0,81,0,0,2,47,30.7,4,3,223,0,5,76.2,64.5,77.1,,33.9,56.5,66.8,59.3,16,0,1,1,15,21,0,0,1,18,0,81,47,2.76,4.8,0.07,12
Parker Navarro,123758,QB,OHIO,1,17,7,0,0.0,0,0,14,0,0,2,15,37.0,5,7,259,1,4,72.3,62.3,0.0,54.6,,,74.4,60.0,19,3,0,0,0,38,83,8,0,9,0,97,78,4.59,5.7,,3
Shomari Lawrence,141839,HB,MO STATE,1,17,5,1,34.7,17,0,49,0,0,5,63,92.6,1,2,230,1,10,30.0,60.0,77.4,,30.2,71.6,61.0,59.1,17,0,23,3,10,23,0,0,3,20,0,49,63,3.71,2.9,2.3,7
Hollywood Smothers,173719,HB,NC STATE,1,17,5,1,40.7,57,0,140,0,2,5,114,247.1,3,4,248,0,8,75.9,75.9,74.9,,9.3,64.2,78.9,60.4,57,0,13,2,15,22,0,0,3,19,2,140,114,6.71,8.2,0.87,7
Robert Henry Jr.,174094,HB,UTSA,1,17,2,2,66.0,105,0,159,1,1,2,105,88.2,4,5,331,0,13,75.9,73.0,77.3,,40.5,68.4,73.8,60.0,75,0,21,4,31,19,0,0,5,21,2,159,105,6.18,9.4,0.68,4
J'Mari Taylor,150482,HB,VIRGINIA,1,17,8,2,70.0,105,0,150,0,0,8,145,359.1,2,4,335,0,3,75.9,80.4,76.0,,56.8,60.8,83.1,60.0,66,0,13,2,22,18,0,0,3,19,3,150,145,8.53,8.8,0.59,13
Kaden Feagin,174024,HB,ILLINOIS,1,17,2,0,0.0,0,0,48,0,0,2,43,29.8,1,3,187,0,7,75.8,60.6,76.7,,26.5,55.5,62.5,60.0,11,0,0,0,10,20,0,0,0,17,1,48,43,2.53,2.8,0.0,10
Tae Meadows,156865,HB,TROY,1,16,3,1,36.8,28,0,76,0,0,3,46,53.9,2,3,318,0,6,75.5,70.0,75.8,,73.7,55.3,69.4,60.0,28,0,0,0,9,20,0,0,1,16,0,76,46,2.88,4.8,0.0,10
Kaytron Allen,164158,HB,PENN STATE,1,16,7,3,71.5,103,0,144,0,0,7,119,306.3,4,6,266,0,8,75.5,63.3,76.3,,76.2,55.2,63.8,59.9,67,0,3,1,14,20,0,0,1,17,1,144,119,7.44,9.0,0.21,7
Kendrick Raphael,170378,HB,CAL,1,16,2,1,27.7,33,0,119,0,0,2,59,41.0,4,6,130,0,6,76.2,71.2,76.4,,76.8,62.6,71.3,59.1,33,0,3,2,20,22,0,0,2,18,1,119,59,3.69,7.4,0.15,10
Waymond Jordan,199407,HB,USC,1,16,5,3,52.7,88,0,167,1,0,5,135,263.7,5,8,326,1,8,28.0,78.6,73.1,,78.3,29.4,80.8,60.0,36,0,0,0,7,17,0,0,1,16,1,167,135,8.44,10.4,0.0,8
Makenzie McGill II,173209,HB,N TEXAS,1,16,9,1,15.7,16,0,102,0,0,9,65,215.1,3,3,251,0,5,75.5,70.4,0.0,,40.8,55.0,76.2,60.0,16,1,0,1,16,17,0,0,2,17,1,102,65,4.06,6.4,0.0,10
Byrum Brown,156206,QB,USF,1,16,3,0,0.0,0,0,39,0,0,1,36,25.0,2,4,327,0,6,73.5,50.3,76.9,48.6,,,57.7,60.0,20,0,0,0,0,25,30,4,0,12,0,69,67,4.19,4.3,,1
Adam Hill,191350,HB,TEXAS TECH,1,16,3,4,70.9,90,0,127,0,0,3,109,127.7,5,5,315,1,1,28.0,67.0,75.0,,71.8,53.0,68.3,58.3,36,0,0,0,13,21,0,0,0,16,0,127,109,6.81,7.9,0.0,15
Seth McGowan,122936,HB,KENTUCKY,1,15,5,1,19.4,18,0,93,1,0,5,47,97.9,2,5,202,0,8,75.2,67.3,76.3,,29.5,39.6,74.8,60.0,18,0,5,1,22,16,0,0,3,16,2,93,47,3.13,6.2,0.23,7
Jonah Coleman,158717,HB,WASHINGTON,1,15,10,3,43.2,48,0,111,0,0,10,79,329.2,3,9,340,0,1,75.5,90.0,76.4,,75.4,64.3,91.4,47.2,18,0,24,1,14,17,0,0,1,16,5,111,79,5.27,7.4,1.71,13
Quinton Jackson,163001,HB,RICE,1,15,0,0,0.0,0,0,52,0,0,0,36,0.0,0,2,275,0,13,75.5,62.7,76.5,,76.6,58.5,63.0,54.6,9,0,0,0,2,25,0,0,0,15,0,52,36,2.4,3.5,0.0,2
Kejon Owens,123640,HB,FIU,1,15,5,2,47.4,37,0,78,1,0,5,47,104.4,3,5,166,0,4,75.8,64.8,74.4,,76.7,29.8,68.2,60.0,21,0,0,0,9,18,0,0,1,15,0,78,47,3.13,5.2,0.0,11
Jevon Jackson,149110,HB,UAB,1,15,0,1,23.8,15,0,63,0,0,0,40,0.0,2,6,321,0,5,75.2,66.0,75.6,,59.8,64.1,64.8,,15,0,18,2,8,15,0,0,2,17,1,63,40,2.67,4.2,2.25,10
Lucky Sutton,158807,HB,S DIEGO ST,1,15,4,0,0.0,0,0,88,0,0,4,72,128.0,2,4,284,0,10,75.2,76.7,76.6,,78.5,53.4,79.5,56.3,13,0,0,0,17,23,0,0,0,15,0,88,72,4.8,5.9,0.0,5
Alex Tecza,162587,HB,NAVY,1,15,2,2,48.6,54,0,111,0,0,2,89,74.2,2,6,237,0,4,75.2,82.9,79.2,,76.8,59.8,84.8,58.5,37,0,-1,1,6,42,0,0,1,16,1,111,89,5.93,7.4,-0.17,4
Javin Gordon,199370,HB,TULANE,1,15,5,1,27.5,22,0,80,0,0,5,62,137.8,2,4,319,0,4,75.2,75.6,75.3,,26.4,32.5,81.1,60.0,22,0,0,0,9,16,0,0,0,15,0,80,62,4.13,5.3,0.0,11
Kenji Christian,144072,HB,TOLEDO,1,15,8,1,22.0,20,0,91,0,0,8,65,231.1,3,3,316,0,7,75.2,84.9,73.4,,,56.9,82.3,60.0,20,0,0,0,5,16,0,0,0,15,0,91,65,4.33,6.1,0.0,8
Emmett Johnson,156473,HB,NEBRASKA,1,14,4,2,59.3,83,0,140,0,0,4,43,76.8,3,4,238,1,5,27.5,71.0,76.6,,72.6,61.0,69.9,73.4,47,0,7,2,20,16,0,0,2,16,2,140,43,3.07,10.0,0.35,9
Caleb Ramseur,172143,HB,NEVADA,1,14,2,2,59.0,46,0,78,0,1,2,53,66.8,2,5,239,0,8,74.9,74.5,77.4,,80.0,61.1,74.3,72.5,26,0,17,3,17,22,0,0,3,17,0,78,53,3.79,5.6,1.0,6
Zylan Perry,156734,HB,LA LAFAYET,1,14,6,3,77.7,73,0,94,0,1,6,49,163.3,3,4,207,1,1,27.0,64.4,76.5,,31.0,59.0,65.7,59.3,28,0,13,1,14,16,0,0,2,15,0,94,49,3.5,6.7,0.93,13
Nate Frazier,191146,HB,GEORGIA,1,14,3,0,0.0,0,0,69,0,0,3,47,62.9,0,3,173,1,9,27.5,76.2,74.7,,72.7,69.6,75.1,60.0,9,0,15,2,12,16,0,0,2,16,2,69,47,3.36,4.9,1.25,5
Sutton Smith,162530,HB,MEMPHIS,1,14,2,1,21.6,16,0,74,0,1,2,40,47.6,3,4,218,0,2,76.1,70.3,74.8,,53.6,74.0,66.9,60.0,16,0,43,4,13,16,0,0,4,18,1,74,40,2.86,5.3,3.31,12
Adam Mohammed,183644,HB,WASHINGTON,1,14,7,2,46.3,44,0,95,0,2,7,64,274.3,2,5,340,0,1,74.8,79.1,75.5,,11.6,64.7,84.5,44.5,25,0,15,1,16,18,0,0,1,15,1,95,64,4.57,6.8,0.94,13
Sire Gaines,184229,HB,BOISE ST,1,14,7,2,68.4,67,0,98,0,1,7,84,320.0,2,5,120,1,10,27.7,76.5,75.9,,80.4,63.8,75.5,60.0,46,0,11,1,13,16,0,0,1,15,1,98,84,6.0,7.0,0.85,4
Dante Dowdell,174131,HB,KENTUCKY,1,14,2,1,26.8,15,0,56,0,1,2,40,53.6,1,3,202,0,8,74.8,74.4,74.5,,75.7,71.7,72.1,60.0,15,0,11,2,9,15,0,0,2,16,0,56,40,2.86,4.0,1.22,5
Chip Trayanum,131631,HB,TOLEDO,1,14,4,5,87.7,143,0,163,0,1,4,65,145.1,5,6,316,0,7,75.2,85.1,75.2,,46.3,66.7,88.7,47.1,75,0,13,2,9,21,0,0,2,16,2,163,65,4.64,11.6,1.44,7
Landon Sims,146065,HB,HAWAII,1,14,3,1,31.7,19,0,60,0,1,3,39,53.1,2,2,180,1,7,29.8,64.2,76.4,,73.7,73.0,57.6,58.1,19,0,29,7,17,17,0,0,8,21,0,60,39,2.79,4.3,1.71,6
Kalib Hicks,173701,HB,OKLA STATE,1,14,0,0,0.0,0,0,63,0,0,0,26,0.0,1,3,262,0,4,74.8,62.5,74.9,,,56.5,62.6,60.0,14,0,0,0,3,15,0,0,0,14,0,63,26,1.86,4.5,0.0,10
Jo'Shon Barbie,160174,HB,MARSHALL,1,13,3,1,39.4,28,0,71,0,0,3,47,77.5,2,2,214,0,2,74.4,67.0,75.4,,80.4,57.5,67.2,57.7,28,0,1,1,10,20,0,0,1,14,0,71,47,3.62,5.5,0.1,11
CJ Baxter,173153,HB,TEXAS,1,13,2,1,28.1,18,0,64,0,0,2,42,43.1,2,5,311,0,8,74.8,68.0,75.9,,16.6,58.2,71.6,60.0,18,0,-3,2,16,15,0,0,2,15,0,64,42,3.23,4.9,-0.19,5
Antwan Raymond,190489,HB,RUTGERS,1,13,9,1,42.7,35,0,82,0,1,9,77,394.9,2,6,278,0,2,74.5,79.0,74.1,,80.0,70.7,77.1,60.0,35,0,13,2,10,15,0,0,2,15,2,82,77,5.92,6.3,1.3,11
Jai'Den Thomas,174080,HB,UNLV,1,13,2,0,0.0,0,0,61,0,0,2,32,37.9,1,3,325,0,3,74.4,65.1,75.0,,77.0,71.1,61.9,60.0,11,0,0,0,10,16,0,0,1,13,0,61,32,2.46,4.7,0.0,9
Turbo Richard,190199,HB,BOSTON COL,1,13,0,0,0.0,0,0,55,0,5,0,38,73.1,0,5,121,1,6,29.1,64.8,77.1,,73.8,58.5,67.5,58.9,9,0,65,7,32,16,0,0,7,20,1,55,38,2.92,4.2,2.03,7
Kevin Jennings,158272,QB,SMU,1,13,4,0,0.0,0,0,21,0,0,0,6,0.0,0,3,287,1,3,35.4,50.1,76.8,51.9,,,54.2,60.0,7,1,0,0,0,37,12,6,0,7,0,33,21,1.62,2.5,,3
Caden Durham,184449,HB,LSU,1,13,0,0,0.0,0,0,29,0,0,0,29,0.0,0,3,211,0,7,74.5,59.3,74.9,,35.7,61.3,60.2,60.0,5,0,10,2,8,14,0,0,2,15,1,29,29,2.23,2.2,1.25,6
Jamal Roberts,175912,HB,MISSOURI,1,13,5,2,71.3,102,0,143,0,0,5,57,146.2,3,5,229,0,3,74.5,79.1,77.4,,72.5,63.4,82.6,,63,0,9,2,26,13,0,0,2,15,1,143,57,4.38,11.0,0.35,10
Dean Connors,156624,HB,HOUSTON,1,13,1,2,72.7,96,0,132,0,0,1,72,36.9,3,4,182,0,5,74.5,68.4,74.6,,,58.5,68.8,62.1,54,0,3,2,19,15,0,0,2,15,2,132,72,5.54,10.2,0.16,8
Evan Dickens,170066,HB,LIBERTY,1,13,2,2,68.4,78,0,114,0,0,2,52,57.1,2,4,206,0,10,74.4,85.1,76.4,,81.5,68.4,82.4,60.7,52,0,8,1,11,18,0,0,1,14,1,114,52,4.0,8.8,0.73,3
Kirby Vorhees,177229,HB,WASH STATE,1,13,0,1,46.3,31,0,67,0,0,0,36,0.0,2,4,341,0,6,74.8,67.3,75.7,,75.4,53.6,67.8,60.0,31,0,0,0,12,17,0,0,3,13,0,67,36,2.77,5.2,0.0,7
Jalen John,131577,HB,COAST CAR,1,13,5,0,0.0,0,0,46,0,0,5,36,92.3,1,3,141,0,3,74.5,65.6,73.1,,22.4,86.3,64.1,57.3,11,0,37,2,5,18,0,0,2,15,0,46,36,2.77,3.5,7.4,10
Mark Gronowski,138303,QB,IOWA,1,13,2,0,0.0,0,0,25,0,0,1,7,10.9,2,7,192,1,2,37.7,69.2,76.7,66.1,,,65.2,60.0,13,0,0,0,0,31,29,5,0,8,1,54,12,0.92,4.2,,5
Nicholas Singleton,164188,HB,PENN STATE,1,13,0,1,21.1,16,0,76,0,0,0,26,0.0,2,5,266,0,7,74.4,58.7,76.3,,76.8,50.2,61.7,58.3,16,0,0,0,20,15,0,0,1,13,1,76,26,2.0,5.8,0.0,4
Brad Jackson,184354,QB,TEXAS ST,1,13,6,0,0.0,0,0,21,0,0,6,27,133.9,1,4,314,0,5,73.3,68.5,77.1,62.1,,,68.2,60.1,11,0,0,0,0,45,11,2,0,11,2,32,27,2.08,2.5,,2
Jalen Dupree,191053,HB,COLO STATE,1,13,2,0,0.0,0,0,58,0,1,2,38,58.5,0,2,144,0,6,74.5,62.5,74.9,,78.4,62.6,62.0,56.2,9,0,13,2,16,18,0,0,2,15,0,58,38,2.92,4.5,0.81,7
Mabrey Mettauer,183668,QB,SM HOUSTON,1,13,1,0,0.0,0,0,30,0,0,0,7,0.0,0,4,281,0,0,70.4,56.8,9.0,61.8,,,56.5,60.0,9,1,0,0,0,14,30,9,0,4,0,60,19,1.46,4.6,,1
Cameron Pettaway,191013,HB,BOWL GREEN,1,12,1,1,44.1,30,0,68,0,0,1,27,17.3,2,3,122,0,9,74.3,65.3,73.7,,22.0,56.0,68.3,,30,0,4,1,10,12,0,0,1,13,0,68,27,2.25,5.7,0.4,3
Micah Ford,188865,HB,STANFORD,1,12,1,0,0.0,0,0,21,0,1,1,30,38.5,0,2,300,0,2,74.0,67.8,75.0,,39.1,68.3,67.7,60.0,9,0,7,1,10,13,0,0,2,13,0,21,30,2.5,1.8,0.7,10
Gavin Garcia,156916,HB,KENT STATE,1,12,1,0,0.0,0,0,18,0,0,1,15,9.6,0,0,201,1,7,25.4,48.8,73.7,,5.0,70.9,48.0,,6,0,38,1,13,12,0,0,3,13,0,18,15,1.25,1.5,2.92,5
Jake Retzlaff,70874,QB,TULANE,1,12,2,1,24.2,16,0,31,0,0,1,18,28.1,3,4,319,1,1,35.4,80.3,76.7,82.7,,,63.1,60.0,16,1,0,0,0,35,35,4,0,8,1,66,36,3.0,5.5,,6
Cam Porter,129732,HB,NWESTERN,1,12,3,1,47.3,43,0,91,0,0,3,77,128.3,3,3,256,0,6,74.9,69.7,75.7,,28.2,66.6,70.3,60.0,43,0,23,3,12,15,0,0,3,15,1,91,77,6.42,7.6,1.92,6
Broc Lowry,173383,QB,W MICHIGAN,1,12,1,1,32.1,25,0,47,0,0,1,43,67.2,3,5,347,0,5,72.1,64.4,76.4,47.0,,,71.3,60.0,25,0,0,0,0,41,31,4,0,8,2,78,56,4.67,6.5,,1
Sean Patrick,190981,HB,AKRON,1,12,0,1,39.1,25,0,64,0,0,0,32,0.0,3,4,102,0,3,74.0,67.8,73.7,,,53.2,70.0,57.8,25,0,0,0,11,14,0,0,0,12,0,64,32,2.67,5.3,0.0,9
Jacob Clark,101628,QB,MO STATE,1,12,0,0,0.0,0,0,7,0,0,0,1,0.0,2,4,230,1,0,41.9,72.6,77.1,68.6,,89.1,64.0,60.0,10,0,29,1,1,26,45,6,1,7,0,52,12,1.0,4.3,29.0,3
Rayshon Luke,158732,HB,FRESNO ST,1,12,2,2,74.4,64,0,86,0,1,2,49,94.2,3,3,169,0,7,74.6,75.5,74.2,,9.1,57.5,78.8,60.0,44,0,1,1,12,14,0,0,1,13,1,86,49,4.08,7.2,0.08,5
Ja'Vin Simpkins,175816,HB,COAST CAR,1,12,5,1,27.6,16,0,58,0,0,5,43,137.8,3,5,141,1,5,26.2,64.1,73.7,,77.2,58.5,62.5,70.4,16,0,0,1,10,19,0,0,1,13,0,58,43,3.58,4.8,0.0,7
Kenyon Clay,156837,HB,ARK STATE,1,12,2,0,0.0,0,0,28,0,0,2,15,15.6,1,3,113,1,0,27.1,55.0,75.5,,24.1,62.1,57.2,40.0,13,0,15,4,24,15,0,0,5,16,0,28,15,1.25,2.3,0.63,12
Isaac Brown,183312,HB,LOUISVILLE,1,12,4,1,75.0,78,0,104,0,1,4,77,213.9,1,1,210,0,5,74.1,74.8,75.2,,27.0,76.4,75.2,,78,0,14,3,10,12,0,0,3,15,1,104,77,6.42,8.7,1.4,7
Kaiden Bennett,147778,QB,DELWARE ST,1,12,2,2,36.6,53,0,55,0,0,1,62,96.9,6,7,152,1,1,38.2,76.5,77.8,59.9,,,83.1,60.0,37,0,0,0,0,46,90,4,0,8,3,145,81,6.75,12.1,,6
Abu Sama III,174686,HB,IOWA STATE,1,12,6,0,0.0,0,0,47,0,0,6,28,100.0,1,4,193,0,6,74.1,71.4,74.4,,74.9,57.0,72.8,58.9,11,0,6,2,10,16,0,0,2,14,0,47,28,2.33,3.9,0.6,6
Gavin Wimsatt,155757,QB,JVILLE ST,1,12,6,1,60.3,44,0,61,0,0,5,41,169.4,2,6,196,0,5,72.9,83.7,76.5,69.7,,60.0,76.3,60.0,44,0,0,0,1,50,12,1,0,11,1,73,50,4.17,6.1,0.0,4
Qua Ashley,160363,HB,BALL ST,1,12,2,0,0.0,0,0,10,0,0,2,27,30.0,0,0,117,0,3,74.6,56.6,76.0,,54.4,60.7,56.2,59.6,6,0,-2,3,8,16,0,0,3,15,0,10,27,2.25,0.8,-0.25,9
Makari Bodiford,184708,HB,MEMPHIS,1,12,0,0,0.0,0,0,42,0,0,0,24,0.0,0,3,218,0,5,74.0,65.8,73.3,,71.8,55.5,65.6,60.0,9,0,0,0,2,14,0,0,0,12,2,42,24,2.0,3.5,0.0,7
Jekail Middlebrook,170487,HB,MIDDLE TN,1,12,3,0,0.0,0,0,27,0,0,3,32,47.1,0,2,224,0,2,74.2,70.1,76.0,,48.4,67.0,67.2,82.1,7,0,36,5,25,14,0,0,6,17,0,27,32,2.67,2.3,1.44,9
Star Thomas,156926,HB,TENNESSEE,1,12,2,2,49.3,34,0,69,0,0,2,50,69.4,3,6,307,0,9,74.0,75.4,73.8,,73.2,55.7,74.7,60.0,19,0,0,0,7,13,0,0,0,12,3,69,50,4.17,5.8,0.0,3
Justin Baker,199977,HB,TENNESSEE,1,11,0,0,0.0,0,0,37,0,0,0,24,0.0,0,1,307,0,5,73.5,70.7,73.7,,77.4,55.4,70.3,60.0,7,0,0,0,7,13,0,0,0,11,0,37,24,2.18,3.4,0.0,6
Nate Johnson,158489,WR,UTAH,1,11,2,1,27.1,16,0,59,0,0,2,34,56.2,1,3,328,0,10,73.5,68.2,76.2,,,55.2,69.7,59.8,16,0,0,0,8,16,0,0,0,11,0,59,34,3.09,5.4,0.0,1
