player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Aapri Washington,55013,CB,E CAROLINA,9,144,0,156,0,5.5,100.0,100.0,7.5,7.5,0,0,0.0,60.4,0,24,0.0,0,0,118.8,2,17,11.8,17,0,3,2,0,30,19,2.0,15.0,0,2,13.6,66.7,98.7,12.0,8.0,0,0,0.0,65.2,0,15,0.0,0,0,116.0,6,77,53.5,78,1,7,9,1,46,7,0.6,7.7
Tim Terry,55020,LB,AKRON,10,185,0,102,0,0.0,100.0,61.2,13.5,13.5,0,0,0.0,66.9,0,9,20.0,1,0,85.4,2,30,16.2,49,1,4,2,0,9,9,0.3,4.5,0,0,2.5,72.7,89.4,14.0,10.2,0,1,9.1,72.7,0,40,0.0,0,1,133.1,8,118,63.8,132,5,6,11,1,106,85,0.9,13.3
Isaiah King,55037,CB,BUFFALO,9,251,0,126,0,14.5,42.3,100.0,7.5,3.2,0,3,11.5,44.1,0,33,16.7,1,2,94.7,11,87,34.7,87,2,5,26,4,111,43,1.4,10.1,0,0,12.3,58.3,99.3,18.6,10.8,0,1,8.3,64.9,0,23,33.3,3,1,111.1,7,135,53.8,136,0,6,12,1,94,45,0.7,13.4
Devonni Reed,55046,S,S CAROLINA,10,170,0,289,0,9.3,100.0,93.2,15.5,15.5,0,0,0.0,64.0,0,57,25.0,2,0,118.8,4,68,40.0,73,2,6,4,0,83,46,1.3,20.8,0,1,4.6,93.3,98.8,5.4,5.1,0,0,0.0,32.6,0,78,16.7,2,0,141.0,14,84,49.4,85,1,9,15,1,201,150,2.6,14.4
Troy Brown,55050,LB,OLE MISS,13,273,0,226,0,3.0,50.0,75.0,20.0,10.0,0,0,0.0,57.4,0,6,0.0,0,0,56.3,1,21,7.7,28,1,1,2,0,6,9,0.3,6.0,0,7,7.0,87.5,89.5,7.2,6.3,1,1,4.2,64.6,0,46,8.0,2,1,124.8,21,162,59.3,181,10,16,24,1,255,117,1.7,12.1
Wilson Huber,55090,LB,CINCINNATI,13,218,0,138,2,-1.7,66.7,67.5,37.0,24.7,0,1,33.3,65.1,0,9,0.0,0,1,78.5,2,77,35.3,114,1,2,3,0,15,22,0.2,7.5,0,2,3.6,88.9,77.3,12.5,11.1,0,0,0.0,64.0,0,29,15.4,2,0,102.8,8,102,46.8,132,7,9,9,0,78,67,0.8,9.8
Jordan Swann,55103,CB,JAMES MAD,11,320,0,197,0,10.7,60.0,100.0,12.8,7.7,0,2,20.0,64.0,0,40,16.7,1,1,86.3,6,81,25.3,81,2,5,10,0,82,44,1.1,13.7,0,2,19.9,36.4,98.4,22.9,8.3,0,2,9.1,70.9,1,90,6.3,1,0,80.3,8,187,58.4,190,5,13,22,2,193,94,1.1,24.1
Ian Swenson,55104,LB,UCONN,13,349,0,146,2,-2.5,50.0,69.0,55.0,27.5,0,0,0.0,63.1,0,10,25.0,2,0,64.6,1,58,16.6,84,2,4,2,0,10,12,0.2,10.0,0,6,2.9,85.4,88.7,5.9,5.0,0,0,0.0,66.3,1,24,7.7,2,0,88.1,35,220,63.0,248,8,18,41,0,311,211,1.5,8.9
Dorian Hall,55168,S,FIU,11,179,0,166,0,-1.0,100.0,90.3,25.0,25.0,0,0,0.0,68.3,0,5,100.0,1,0,87.5,1,28,15.6,31,0,0,1,0,5,6,0.2,5.0,0,0,11.3,68.8,100.0,9.5,6.6,0,1,6.3,62.5,1,34,10.0,1,1,67.2,11,109,60.9,109,2,9,16,0,130,81,1.2,11.8
Chris Bacon,55196,S,BOWL GREEN,13,488,0,122,2,4.3,75.0,94.8,29.0,21.8,0,0,0.0,67.6,1,14,0.0,0,0,87.5,3,92,18.9,97,2,6,4,1,22,3,0.3,7.3,0,2,12.4,64.7,98.9,22.9,14.8,0,0,0.0,53.3,0,41,20.8,5,0,133.2,11,263,53.9,266,5,17,17,2,155,30,0.6,14.1
Jaylon Jones,55197,CB,GA STATE,12,260,0,175,0,12.3,25.0,100.0,35.0,8.8,0,0,0.0,48.7,0,5,,0,0,39.6,1,41,15.8,41,0,0,4,0,5,0,0.1,5.0,0,4,15.3,42.9,100.0,11.7,5.0,0,5,17.9,71.5,0,54,25.0,4,3,77.4,12,148,56.9,148,0,8,28,1,186,49,1.3,15.5
Jordan Strachan,55198,ED,S CAROLINA,2,7,0,289,0,,,29.4,,,0,0,,62.0,0,,,0,0,0.0,0,5,71.4,17,0,0,0,0,0,0,0.0,,0,0,,,10.0,,,0,0,,55.3,0,,100.0,1,0,0.0,0,2,28.6,20,1,0,0,0,0,0,0.0,
Zachary Ford,55353,S,TOLEDO,14,408,0,316,0,11.1,37.5,96.7,27.7,10.4,0,1,12.5,71.7,0,8,0.0,0,1,85.4,3,87,21.3,90,3,4,8,1,17,7,0.2,5.7,0,6,7.0,53.6,98.8,16.5,8.9,1,3,10.7,78.6,1,38,8.0,2,3,65.5,15,257,63.0,260,9,17,28,1,146,75,0.6,9.7
Nate Givhan,55355,ED,TOLEDO,11,14,0,316,0,,,7.5,,,0,0,,60.8,0,,100.0,1,0,0.0,0,3,21.4,40,2,0,0,0,0,0,0.0,,0,0,5.0,100.0,7.6,8.0,8.0,0,0,0.0,70.1,0,5,0.0,0,0,87.5,1,9,64.3,118,4,1,1,0,5,0,0.6,5.0
Anthony Montalvo,55417,DI,UCF,14,8,0,323,0,,,3.6,,,0,0,,57.1,0,,50.0,1,0,0.0,0,5,62.5,137,2,1,0,0,0,0,0.0,,0,1,,,1.3,,,0,0,,55.9,0,,50.0,1,0,0.0,0,2,25.0,150,0,0,0,0,0,0,0.0,
Coby Davis,55425,CB,WAKE,2,28,0,339,0,8.5,0.0,87.5,,3.5,0,0,0.0,65.9,1,,,0,0,0.0,0,7,25.0,8,0,0,2,0,0,0,0.0,,0,0,22.0,0.0,100.0,,18.0,0,1,100.0,70.9,0,,0.0,0,0,39.6,0,18,64.3,18,0,1,1,0,0,0,0.0,
Troy Simon,55427,S,TOLEDO,4,46,0,316,0,,,100.0,,,1,1,,80.6,0,,,0,1,0.0,0,8,17.4,8,0,0,0,0,0,0,0.0,,0,0,-4.0,0.0,100.0,,30.0,0,0,0.0,67.4,0,,0.0,0,0,39.6,0,31,67.4,31,0,1,1,0,0,0,0.0,
Mike Allen,55430,ED,W KENTUCKY,14,1,0,346,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,30,0,1,0,0,0,0,,,0,1,5.0,100.0,0.8,1.0,1.0,0,0,0.0,59.7,0,10,20.0,1,0,108.3,1,1,100.0,128,3,3,1,0,10,5,10.0,10.0
Tyler Williams,55432,DI,WAKE,13,2,0,339,0,,,1.2,,,0,0,,60.1,0,,50.0,1,0,0.0,0,1,50.0,82,1,1,0,0,0,0,0.0,,0,1,,,0.0,,,0,1,,76.6,0,,33.3,1,1,0.0,0,0,0.0,175,3,1,0,0,0,0,,
DJ Taylor,55438,LB,BOWL GREEN,13,286,0,122,0,6.4,57.1,69.4,9.8,5.6,0,0,0.0,43.2,1,51,,0,0,101.8,4,43,15.0,62,2,0,7,3,91,74,2.3,22.8,0,4,6.2,84.2,91.2,9.3,7.8,0,1,5.3,56.9,1,34,18.2,4,1,87.1,16,155,54.2,170,4,14,19,0,193,114,1.3,12.1
Chase Monroe,55439,LB,CHARLOTTE,12,184,0,136,0,4.0,100.0,84.4,37.0,37.0,0,0,0.0,56.5,0,5,0.0,0,0,87.5,1,38,20.7,45,1,1,1,0,5,1,0.1,5.0,0,1,6.6,57.1,94.8,30.3,17.3,0,0,0.0,47.5,0,18,25.0,3,0,71.1,4,128,69.6,135,4,8,7,0,36,25,0.3,9.0
Malik Hausman,55567,CB,HAWAII,13,386,0,180,0,14.8,45.2,96.3,10.0,4.5,1,3,9.7,47.1,2,42,10.0,1,2,74.8,14,154,39.9,160,0,9,31,3,221,49,1.6,15.8,0,1,8.5,63.3,98.9,9.2,5.8,0,2,6.7,76.1,1,34,4.8,1,2,62.4,19,180,46.6,182,7,19,30,0,154,74,0.9,8.1
Tony Wallace,55568,CB,UTSA,1,1,0,331,0,26.0,100.0,100.0,1.0,1.0,0,0,0.0,48.4,0,48,0.0,0,0,118.8,1,1,100.0,1,0,1,1,0,48,22,48.0,48.0,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Azizi Hearn,55569,CB,UCLA,13,402,0,324,2,12.6,40.0,88.9,12.0,4.8,0,5,50.0,59.2,0,38,0.0,0,4,102.9,4,56,13.9,63,0,1,10,1,82,34,1.7,20.5,0,4,8.7,80.8,97.2,10.8,8.7,0,2,7.7,65.7,0,45,3.7,1,2,107.1,21,239,59.5,246,6,22,26,0,252,92,1.1,12.0
Timarcus Davis,55574,CB,ARIZONA ST,7,127,0,110,0,11.1,60.0,97.1,5.5,3.3,0,0,0.0,64.6,2,24,16.7,1,0,41.3,6,34,26.8,35,0,5,10,0,69,17,2.1,11.5,0,2,14.9,64.7,100.0,7.4,4.8,0,2,11.8,44.1,0,58,16.7,2,1,127.7,11,82,64.6,82,1,8,17,1,225,50,2.8,20.5
Wylan Free,55596,S,GA SOUTHRN,12,357,0,174,0,12.9,40.0,95.9,27.8,11.1,0,0,0.0,49.9,0,33,33.3,1,0,100.8,4,117,32.8,122,0,2,10,1,77,33,0.7,19.3,0,2,9.4,73.7,96.4,12.9,9.5,0,3,15.8,77.6,0,36,0.0,0,3,121.8,14,190,53.2,197,6,17,19,1,186,76,1.0,13.3
Wesley McCormick,55609,CB,W VIRGINIA,10,171,0,343,0,3.0,100.0,100.0,13.0,13.0,0,0,0.0,60.1,0,11,100.0,1,0,112.5,1,15,8.8,15,0,0,1,0,11,8,0.8,11.0,0,0,13.0,65.4,100.0,6.1,4.0,1,3,11.5,53.9,0,64,14.3,2,2,124.0,17,109,63.7,109,4,12,26,2,261,105,2.5,15.4
Cedrick Dort Jr.,55614,CB,WISCONSIN,12,270,0,349,0,16.0,0.0,100.0,,42.0,1,2,200.0,77.0,0,,,0,2,39.6,0,45,16.7,45,0,0,1,0,0,0,0.0,,0,1,8.6,65.0,100.0,14.5,9.4,0,1,5.0,68.7,1,19,0.0,0,1,76.7,13,191,70.7,191,2,6,20,1,118,62,0.6,9.1
